208,6745,1355,3717,5633,5364,9277,2124,9367,3365,3133,2492,7202,2719,4673,5543,1139,8028,2231,8272,4571,1426,2032,6104,2500,1811,6912,4918,3345,2105,7768,2051,6765,8357,4185,9528,7049,6854,9642,2834,9357,1884,4723,3232,5727,1791,1041,2445,8188,9438,4464,1482,9907,4335,8083,9906,6589,3812,5370,6999,9286,6916,4684,5466,1124,9857,5015,9628,8313,8485,3446,5619,9651,2114,1580,5728,7934,2767,8884,7831,8766,6306,7575,5943,3946,3609,1221,1143,2603,4490,2491,6183,3560,9690,1384,1557,4493,8171,5820,8263,1689
209,6306,8272,1580,7831,2491,9651,5466,9906,9690,7202,7934,7768,3365,1811,8028,9438,6183,1384,5728,2603,8313,2032,4493,2231,5943,9277,9628,2492,1143,1124,9357,8485,2124,6589,5543,8171,6765,5820,3609,1355,1221,4335,6104,4723,2445,1557,5364,5633,2767,4571,8884,3345,4490,1689,3133,8188,8357,5619,1041,7575,4918,9367,6916,2105,4684,7049,1482,5370,3446,2051,9907,9286,5015,1139,5727,8766,1426,3946,6912,9642,3232,4464,2500,3717,3812,9528,9857,2719,6854,3560,2114,1884,1791,2834,4673,8263,6745,8083,4185,6999
210,3717,2767,4571,8313,5633,3609,5364,2834,6745,4673,8485,4185,5466,3446,2491,1689,2051,1426,9628,9286,1384,1580,1811,9642,2445,7831,4490,4684,2500,5543,5728,9906,1124,1041,1791,7768,1221,4493,7049,8188,4335,9367,2231,3232,4723,7575,3345,9907,7934,3133,8884,8357,6912,6589,5015,1355,6854,2124,5370,5619,3365,9690,2032,8272,9357,9277,8171,1482,9528,5943,8766,1139,8028,3812,3946,9651,6999,3560,1143,9857,5820,6183,4918,2719,2105,6916,1557,6104,8083,2603,7202,2114,1884,2492,6306,9438,4464,5727,6765,8263
211,5370,6916,1884,5619,5727,2445,9651,3560,3365,9690,8357,2767,7202,8028,4464,5466,9642,3345,3133,1124,6999,6183,8313,2231,2032,9528,6104,1811,7049,1139,6854,1580,2492,9367,9277,6306,4493,8272,4723,2603,4185,6912,6765,5543,4918,7831,1482,1557,6589,9857,8884,3717,9907,4684,8083,2719,2114,4571,9438,7768,2124,2834,5633,8171,8485,5728,8188,1143,1355,2051,8263,9357,9286,5364,3812,5820,1384,9906,2500,2105,1221,5015,5943,1041,3609,4490,4335,3946,1791,3446,7934,9628,2491,6745,4673,1689,3232,7575,1426,8766
212,3946,5015,3345,5619,4684,2032,9690,3560,1041,1139,3609,3717,8884,2500,7768,4723,8357,9438,4335,2767,4493,2834,6745,5364,2114,9367,7202,3812,1426,9286,9651,1384,5820,6916,1580,6999,1689,6104,8083,8485,6854,6912,5728,8766,7049,8171,2051,1143,2124,5727,5943,2231,9906,1791,8028,3365,3133,5370,2492,4673,4918,8188,4464,9907,1557,9277,6183,1124,2491,2105,6306,6765,9357,4490,8272,6589,5543,1221,1811,4185,2445,1482,2719,9642,1355,9528,3446,8263,5633,2603,7934,3232,5466,9857,9628,7575,1884,8313,7831,4571
213,4684,8272,2124,2492,7202,9642,8884,9357,4723,4185,3560,3946,5633,5466,5619,1143,4464,9367,5728,2500,3232,1557,7768,2491,8083,5543,5015,4493,8313,8188,4571,1426,1124,2767,6999,6912,1384,2105,1139,8766,6589,9286,2719,1791,5727,5943,1580,9277,6104,1689,3345,8263,4490,7831,2231,5370,4673,2114,6306,7049,6854,6765,5820,3365,8028,8171,1482,3812,7575,4335,1884,6183,1041,6745,9628,1811,1221,3133,9690,8485,4918,3609,2051,5364,3446,3717,2445,9438,9857,7934,9906,9907,6916,2834,1355,2603,9651,9528,8357,2032
214,5633,9907,9906,1143,4490,6999,9277,9357,9642,2114,8485,8884,8083,3946,1384,1884,5728,2105,2231,6765,9367,6745,1221,6183,9628,1791,2603,9690,1124,2834,1139,6104,7831,7575,6916,5943,1355,1482,5820,3609,2767,3446,4673,8188,7934,2032,2500,3133,8028,9286,1689,4185,1426,7768,5543,5364,9857,2719,3717,7202,9438,4464,2124,4493,4918,2492,8357,4571,4723,8263,1811,6589,7049,4684,4335,1557,6306,5727,8171,1041,3560,8766,1580,5619,8272,3365,5466,6854,9528,9651,3232,2491,8313,2445,2051,3345,5015,3812,5370,6912
215,1884,6854,8083,4335,8357,9438,9642,4464,9367,1426,7768,6745,1355,4185,3609,1143,9857,9906,2051,6306,2834,2767,4490,5820,2491,5370,1557,4571,9277,1124,3560,1384,8028,4684,8272,6104,5543,3446,4493,3133,2492,7049,7575,9651,8313,2231,5364,6183,9286,2032,1041,7831,4673,1139,6916,1689,4918,5633,6765,9628,1221,9690,1791,2500,3812,2603,9357,5727,3946,3717,3365,2114,8263,3345,2105,6999,9907,5943,1482,3232,8171,5728,8766,7202,9528,7934,8188,4723,6912,2445,2124,1580,5466,5619,8485,6589,5015,2719,8884,1811
216,8313,5370,8083,4335,5364,2124,2445,4684,6306,1811,8171,6745,3133,3345,8884,3365,4493,2231,8272,1143,1139,3232,4464,5820,2834,3560,2114,2492,9277,9528,3812,1384,7934,2767,4490,6104,9628,3446,7049,7575,6765,9651,5015,6183,5466,1482,8357,9857,3717,2032,1124,7831,9367,6916,9642,2491,4918,9286,4571,2603,6999,9690,1791,1355,3946,7202,9357,5727,4723,6854,4673,5633,8263,5943,4185,9438,2719,6589,6912,5619,7768,5728,8766,5543,1884,8028,8188,2105,1557,1041,9907,1689,9906,2051,3609,8485,2500,1221,1580,1426
217,3133,8263,6745,4684,4493,2124,1811,2051,8884,9528,8357,2105,1557,9906,6912,4490,9857,8272,2032,4918,9367,2114,9651,7831,3609,8171,2767,7575,1355,2500,3560,1384,8028,1426,1139,1221,4185,3812,5370,5364,6306,7049,4571,6183,3717,4673,8083,1041,2491,6104,3365,1143,5727,2719,1884,6589,5943,8313,9907,9628,2445,6765,1791,5466,2834,8485,3345,1124,9286,7768,3232,6854,8766,9438,5543,6999,2492,5619,1482,9357,3946,5728,5015,2603,4335,7934,8188,6916,7202,4723,4464,1580,5820,3446,1689,9690,9642,9277,2231,5633
218,3609,3345,9651,7202,1124,3446,5728,2124,4918,2767,7049,8485,6916,3365,9906,8313,4684,1482,5364,2492,1143,8272,5543,6589,6745,7768,1426,6104,1221,2032,1355,7934,2114,5015,8884,5820,3232,6183,6999,1557,2231,4185,5633,2491,9907,2105,8766,4464,4490,9628,1811,1041,2834,3560,2603,6306,1689,3812,6854,4571,8357,2445,1791,5619,7831,9367,4335,8028,2500,9528,6912,3133,3717,2051,1384,5466,8263,7575,6765,9642,9286,9690,5370,8188,4723,5727,3946,5943,9438,1580,8171,9357,2719,1884,4493,1139,9857,4673,8083,9277
219,1221,9690,9651,7202,1124,3446,5728,2124,4918,1426,7049,8485,6916,3365,9906,8313,4684,1482,5364,2492,1143,8272,5543,6589,6745,7768,2767,6104,3609,2032,1355,7934,2114,5015,8884,5820,1811,6183,6999,1557,2231,4185,5633,2491,9907,2105,8766,4464,4490,9628,5619,3133,2834,3560,2603,6306,1689,3812,6854,4571,8357,2445,1791,3232,7831,9367,4335,8028,2500,9528,6912,1041,3717,2051,1384,5466,8263,7575,6765,9642,9286,3345,5370,8188,4723,5727,3946,5943,9438,1580,8171,9357,2719,1884,4493,1139,9857,4673,8083,9277
220,3812,4464,8188,8028,5727,5015,1384,2492,8083,3946,6104,3232,7934,7202,9357,7831,1355,5820,5370,7575,9642,1139,1041,3717,9438,6916,5633,6745,3365,1580,9286,1884,2834,4723,8766,2445,1791,1124,7049,4493,3609,3133,6912,1426,9277,9367,8171,2603,3345,5364,2719,5728,6854,9528,4684,2124,4335,3446,8272,2231,1143,6589,1482,1557,9907,4571,7768,6183,5619,5943,4673,8313,9651,3560,2032,6765,9906,2491,4490,4185,9857,4918,1221,2051,8263,2767,1689,9690,5543,2114,2500,5466,8357,8485,6306,2105,6999,8884,1811,9628
221,2105,4490,2834,8083,2032,9528,9690,5633,3365,3133,3560,1355,2719,5943,5543,4684,8028,4673,8272,2114,1791,9367,3446,2500,8263,6912,4918,3345,5015,7768,1221,6765,9277,4185,1426,1884,5820,6589,9857,1557,6999,7575,3232,2445,1482,1811,7049,9651,9907,9642,4571,5364,5727,4335,9906,9286,6916,5370,6854,4723,1041,8485,3717,7934,9438,1139,2231,6745,7202,2051,5619,9357,3812,1580,2491,1384,8313,8884,7831,2124,8766,6104,8171,9628,4464,2767,1143,2603,8188,3946,6183,4493,8357,5728,2492,1124,5466,3609,6306,1689
222,8313,5370,8083,4335,5364,8171,1580,4684,6306,1811,2124,6745,3133,1884,8884,5466,4493,2231,8272,1143,9357,3232,4464,5820,2834,3560,2051,2492,9277,9528,3812,1384,7934,2767,1689,6104,9628,3446,7049,3365,6765,9651,5015,6183,7575,1482,9367,9857,2445,2032,1124,7831,8357,6916,9642,2491,9286,4918,4571,2603,6999,9690,1791,4490,3946,7202,1139,5727,4723,6854,2114,5633,8263,5943,4185,9438,2719,6589,6912,5619,7768,5728,8766,5543,3345,8028,8188,2105,1557,1041,9907,1355,9906,4673,3609,8485,2500,1221,3717,1426
223,5633,2231,9906,1143,2032,6999,9277,9357,9642,2114,8485,8884,8083,3946,1384,1884,5728,2105,9907,6765,9367,6745,1221,6183,9628,1791,2603,9690,1124,1580,1139,6104,7831,7575,6916,5943,1355,1482,5820,3609,2767,3446,4673,8188,7934,4490,2500,3133,8028,9286,1689,4185,1426,7768,5543,5364,9857,2719,3717,7202,9438,4464,2124,4493,4918,2492,8357,4571,4723,8263,1811,6589,7049,4684,4335,1557,6306,5727,8171,1041,3560,8766,2834,5619,8272,3365,5466,6854,9528,9651,3232,2491,8313,2445,2051,3345,5015,3812,5370,6912
224,9907,2124,5633,5943,5543,3812,7202,6589,5015,5370,9528,9690,6765,8028,2231,4335,2603,6854,1124,9642,1689,9357,8485,7049,6306,7768,8263,3560,6104,4185,1143,8272,7934,4490,6745,9277,8357,1355,9628,1041,4684,1557,5820,9857,5619,8884,8188,5728,4571,3232,9438,2492,1811,9286,2445,1580,1139,8171,7575,1884,3365,4723,3946,6183,2051,5364,1384,8313,4493,2719,3133,6999,3717,7831,2032,1482,9906,9651,9367,6912,3446,5466,5727,4464,2114,8083,1221,4673,2500,4918,8766,2767,2105,1426,3609,6916,2491,2834,1791,3345
225,1884,6854,8083,3345,4493,4335,5015,1041,9367,3946,7768,6745,1355,2105,4571,7831,9857,8272,4673,6306,2051,1557,4490,8028,3609,5370,2767,6912,9277,1811,3560,1384,5820,4684,9906,4723,5543,2834,8357,3133,2492,7049,7575,9357,8313,2231,5364,8884,9907,2032,4464,1143,5727,1139,6916,6589,4918,6104,7202,9628,1221,6765,1791,2500,3812,1689,9651,5633,9286,3717,3232,5466,8263,9438,4185,6999,5943,3446,1482,3365,8171,5728,8766,9690,9528,7934,8188,2114,2491,2445,2124,1580,1426,5619,8485,2603,9642,2719,6183,1124
226,2603,5619,3345,7768,8313,6306,1482,1884,6104,6999,3946,4490,5728,7831,8188,1557,4493,1426,1355,9357,2051,2492,9528,1384,9277,1143,9642,3365,8028,9857,4684,6912,4185,3446,2719,4335,5543,1811,7575,5370,8485,1221,9651,2114,8766,6745,8272,5820,9438,3717,5015,2124,3609,6183,5633,5727,3560,1139,9906,1791,8357,7934,9907,2032,9367,3232,8171,2105,4571,9286,8884,2445,1580,7202,2834,4464,1124,6589,6765,2231,5364,3812,3133,1689,4723,1041,8083,6916,9628,2767,4918,5943,7049,4673,6854,5466,2500,2491,8263,9690
227,6183,6916,1884,4493,9690,2491,1355,3560,3365,1689,8357,1791,7202,8028,4464,1811,5619,3345,3133,4723,6999,5943,8313,2231,2032,6765,6104,1384,7049,1139,6854,8263,2492,5370,9277,8766,9642,8272,2124,2603,3446,1557,9528,9286,4918,7831,2445,7934,6589,9857,9367,3717,9907,6306,8083,2719,5466,2767,9438,9906,1221,8884,5633,8171,5015,5728,8188,1143,4684,2051,1482,9357,9651,5364,3812,5820,4490,4571,2500,2105,1124,8485,2834,1041,3609,2114,4335,3946,7768,5543,6912,9628,1580,4673,6745,5727,3232,7575,1426,4185
228,1811,1580,6104,4185,2719,5820,1384,5633,6306,3560,7934,4684,3133,1884,8313,5466,8263,4723,5370,8272,9528,3232,2105,8171,2834,2032,4335,9628,9277,9857,1355,5543,1124,2767,4673,6589,2124,1041,6745,8357,1482,3717,5015,6183,1143,9907,2051,8884,2445,1689,4918,3446,3345,2603,6854,2491,9286,5727,4571,2114,6999,8188,9357,4490,5364,9367,1139,2231,9906,2492,4493,7575,1791,5943,3609,2500,3946,8083,6912,9642,7768,5728,8485,1426,5619,7202,9438,4464,3365,7049,8028,3812,9651,8766,7831,6916,1221,9690,6765,1557
229,3717,2767,4493,5015,5633,3609,5364,2834,6745,4673,8485,4185,5466,3446,2491,1689,3560,7831,9628,9286,1384,1580,1811,9642,2445,6183,1557,4684,2500,5543,6854,9438,1124,1041,1791,7768,1221,6916,7049,8188,4335,9367,2231,1139,4723,7575,3345,9907,7934,3133,8884,8357,6912,6589,2105,1355,5728,2124,5370,5619,2719,9690,2032,8272,9357,9277,8171,1482,9528,5943,8766,3232,8028,3812,3946,9651,6999,9906,1143,9857,5820,1426,4918,3365,8313,4464,4490,6104,8083,2603,7202,2114,1884,2492,6306,2051,4571,5727,6765,8263
230,6745,3365,9857,2032,3560,9357,2445,8485,2492,3232,2767,2491,4673,9906,9438,7202,9907,1482,6854,9642,7049,7575,4493,8766,6916,1689,9286,2834,2231,2500,1811,1580,4918,2603,8884,8083,9628,1426,3717,9651,2105,7831,1041,1143,5728,8171,3446,6104,4464,1791,6999,1355,4723,6589,2114,6306,1884,5370,3946,8357,8263,6912,9367,6765,5543,3133,4335,1557,5943,2124,8188,4490,9277,1139,5466,2719,1124,8028,5015,3812,3345,5633,8272,9528,4185,6183,7934,5619,1384,8313,4571,7768,4684,3609,2051,1221,9690,5364,5727,5820
231,5466,8272,2124,2492,2500,9642,8884,9357,7049,7202,3560,3946,5633,1811,9651,1143,4464,9367,5728,1426,8357,2032,7768,2491,5943,5543,5015,4493,8313,3812,4571,2719,8083,5727,6999,3345,8766,8263,9690,8028,9906,6854,6104,1791,2105,1139,9277,1580,2767,1689,6912,1124,4490,7831,3133,5370,6589,5820,6306,4723,9286,1355,6183,1041,3232,8171,1482,8188,7575,2051,1884,6765,3365,6745,9628,4684,1221,2231,1384,8485,4918,3609,9438,5364,3446,1557,2445,4335,9857,7934,4673,9907,6916,2834,2114,2603,5619,9528,4185,3717
232,9907,5543,5633,5943,3946,3812,7202,6589,3365,5370,8357,1143,6765,9528,2231,4185,2603,6854,1124,9642,2051,9357,8485,7049,6306,7831,6916,3560,6104,4335,9690,8272,7934,4490,6745,9277,1384,1355,9628,1041,2114,1557,5820,1580,5619,5015,8766,2124,4571,3232,5466,4684,1811,2032,2445,9857,1139,8171,2767,1884,8884,4723,5728,6183,1689,5364,9906,8313,4493,2719,3133,6999,3717,7768,9286,1482,8028,9651,9367,6912,3446,1221,5727,4464,2492,8083,9438,4673,2500,4918,8188,7575,2105,8263,3609,1426,2491,2834,1791,3345
233,2114,4723,7831,5543,9651,9642,8884,1041,8171,6765,1221,2500,3717,5466,5619,1139,9907,9690,3446,3946,6104,5728,7768,2491,8766,2492,2231,2719,6916,5015,9286,9357,9367,8313,9277,9438,4335,2105,9857,6999,4490,1124,1482,1791,3345,1557,1580,5820,3232,8263,5727,2445,1384,1426,1689,2603,4673,6306,2767,7049,6854,4185,4918,3365,4464,7934,8188,3812,8357,5370,9628,6183,2124,6745,4493,1811,6912,3133,2834,8485,1143,3609,2051,5364,8028,7575,8083,5943,5633,8272,9906,9528,6589,4571,1355,4684,7202,1884,3560,2032
234,9286,1689,3345,6999,8313,3446,1482,9528,4918,3946,7831,5619,9651,6916,9906,1557,8188,1426,4493,1384,9367,2492,8263,1884,1791,1221,2767,9628,8766,9438,6183,8884,4185,3609,7049,4335,2603,6854,7575,2445,2231,3232,5633,2114,2500,6745,8272,5543,1355,3717,5015,2834,7202,4673,1811,5727,9642,2032,3560,5728,8357,9690,1580,2105,2051,2124,3365,7768,9907,6306,5364,5820,4490,4684,8083,4464,8028,6589,6765,6104,9357,3812,5370,7934,4723,1041,3133,1139,4571,2491,8485,5943,2719,1124,1143,5466,9277,8171,6912,9857
235,3232,2231,9690,1143,2445,9528,5728,9907,1426,2492,7049,2032,6854,3560,2500,1221,8884,5633,8171,2491,9277,8272,4185,6916,1884,3609,5466,9642,6183,5943,6306,3717,1580,4684,4918,3446,1557,5543,2834,9651,5015,5364,8357,1041,4723,9286,2051,2105,8188,7575,8485,9906,2114,4493,9857,2603,6999,3946,7202,8263,4490,4464,4571,2719,8766,6745,3812,5820,7768,1689,8083,2124,1811,7831,1482,5370,9367,3365,6912,1384,8028,9438,4673,3133,5619,6765,5727,1791,6589,3345,6104,9357,2767,1124,1355,4335,7934,9628,8313,1139
236,2500,8272,1580,7831,2491,9651,5466,9906,9690,7202,7934,9438,3365,1811,8028,7768,9628,1384,5728,2603,8313,2032,4493,2231,1557,9277,6183,2492,1143,1124,9357,8485,2124,6589,5543,8171,6765,9642,3609,1355,1221,4571,6104,4723,2445,5943,1689,5633,2767,4335,8884,3345,4490,5364,3133,8188,8357,5619,1041,7575,4918,9367,6916,8083,4684,7049,1482,5370,3446,2051,9907,9286,5015,1139,5727,8766,1426,3946,6912,5820,3232,4464,6306,3717,3812,9528,9857,2719,6854,3560,2114,1884,1791,2834,4673,8263,6745,2105,4185,6999
237,7831,2445,4493,3133,1041,3717,4673,5364,6589,4490,5728,9438,8313,9651,5727,9286,7768,5015,1580,8188,8028,5820,1557,6104,9277,3812,8272,6912,4335,1139,2603,7575,5370,4918,2491,2114,3560,5633,6999,1143,5543,9690,3946,1811,9906,7934,1689,2105,9857,8766,5619,2500,2834,2767,8884,1791,8485,4723,6854,1221,9642,3446,9357,6745,8263,3345,2032,1426,1482,8171,1384,8083,3365,6183,2719,5943,9907,4185,4464,2124,9367,1355,2231,6916,7049,9528,6306,4571,2051,7202,9628,6765,1884,4684,8357,3232,2492,5466,1124,3609
238,7831,2114,7575,9642,8272,2124,9357,2834,3609,5364,1143,1221,3365,3446,8357,6589,8188,6104,8028,1811,7202,6306,4464,1689,5633,4490,1482,2445,1884,5015,1426,8884,8083,2603,7934,7049,6854,4571,9528,6745,1384,9906,1791,2032,5728,5370,4673,2500,3946,6912,5543,3812,8171,5466,6183,9857,1041,8766,4723,4335,4918,2051,1355,2767,4185,9907,2105,3560,2719,2491,8313,9367,8263,1580,7768,2231,4684,3133,9651,4493,5820,5943,3345,2492,1139,6999,5727,6916,5619,9277,9690,1124,8485,9628,3232,3717,6765,1557,9438,9286
239,6916,7575,6745,5619,2719,9642,9651,3560,3365,9690,8357,2491,8313,8028,3609,1426,2445,1791,4335,2767,3133,6183,7202,4493,2032,2105,9906,1811,6306,4673,6854,5820,2834,9367,5943,9907,6104,9277,4723,2603,1580,6912,2492,3812,7049,1355,9528,1557,1041,9857,5543,3717,5633,4684,8083,5727,3946,4571,8188,1124,7831,2124,4464,2231,8485,8263,5370,1884,6999,1482,5728,9628,8884,2500,6589,4185,5015,8171,1689,2051,1221,8272,1384,5466,4918,4490,9438,3232,7768,3446,7934,6765,5364,1143,1139,3345,2114,9357,9286,8766
240,1811,1580,8083,1791,2719,5820,5370,4684,6306,3560,2124,6745,3133,1884,8313,5466,4493,2231,8272,5543,9357,3232,4464,8171,2834,8884,2051,2603,9277,5633,3812,1384,7934,2767,1689,6104,9628,1041,3446,1557,1221,6765,5015,6183,1143,1482,9367,9857,2445,2500,1124,7831,8357,6916,9642,2491,9286,5727,4571,2114,6999,9690,4335,4490,5364,5619,1139,4673,9907,2492,6854,9528,8263,5943,3609,9651,3946,6589,6912,7202,7768,5728,8766,7575,3345,8028,8188,2105,3365,7049,4723,1355,9906,4918,4185,8485,2032,9438,3717,1426
241,3446,4673,6183,2603,1384,7934,1811,2114,5633,3717,5364,1482,5619,5820,9438,7768,3560,1557,3365,2051,1791,4571,2231,9690,4490,8485,8188,9651,8766,2032,9857,7575,1884,1221,4185,9277,4918,6589,5015,5727,1143,2491,2500,8171,2492,8272,9528,6854,9907,3812,7049,5728,5370,2719,3946,9628,5543,7831,9286,6765,1041,8313,8263,9357,3133,4684,6306,2105,6999,3609,7202,2767,6104,6916,8083,3345,1355,8357,9367,1580,9642,4723,2834,5943,2445,6745,2124,1124,4493,5466,1426,4464,8028,8884,9906,3232,6912,1139,4335,1689
242,5370,2124,8188,8028,9438,3717,4464,6916,8083,5543,4335,3232,1580,5466,3812,8357,7831,5820,8766,7934,3133,2492,1355,4490,9628,5943,5633,1557,3365,2834,9286,1884,1689,1041,2445,1124,9277,7049,1811,4493,3609,9642,6745,1426,9906,9357,3946,2105,3345,8272,2719,5728,1791,5364,4684,1384,5619,2603,9857,2231,6912,6589,6104,9907,5015,4571,3560,1139,1482,3446,4673,8313,9651,2114,2032,4918,9528,2491,1143,6306,8171,6765,1221,8485,7768,2767,7575,9690,6854,8263,2500,7202,4723,2051,4185,6183,6999,8884,9367,5727
243,2491,1384,1884,4684,9651,5370,2105,7049,1557,3133,6854,8083,3717,8028,4571,2719,2124,4464,3446,5364,9528,5728,9357,2114,1124,2492,6999,6916,6765,1041,9690,6104,9286,6589,3812,9438,4335,8884,1791,1139,4490,9367,1221,2231,1426,9277,3365,8263,3232,1143,9642,2445,4723,3345,6183,5543,1355,6306,2834,4185,7768,8272,4918,1580,4493,7934,1482,3946,8357,9907,9628,1689,5727,6745,7575,1811,6912,8766,2500,8485,8188,5015,2051,3609,9857,2767,5820,5943,5633,8171,9906,5466,8313,5619,4673,2603,7202,7831,3560,2032
244,5370,2124,8188,8028,7049,3717,4464,6916,9528,1426,5364,7831,1580,9357,3812,9286,2500,5820,8766,7934,3133,2492,1355,4490,9628,5943,1811,1557,3365,2834,8357,1884,1689,1041,2445,6745,8884,8083,5633,4493,3609,9367,7768,5543,9906,5466,3946,2105,3345,8272,2114,5728,8485,4335,2767,1384,2231,2603,3446,5619,9642,6589,6104,9907,5015,4571,3560,1139,1482,8171,4673,8313,9651,2719,9857,4918,9438,2491,1143,1221,2032,5727,6306,1791,1124,3232,7575,9690,6854,8263,4684,7202,4723,9277,4185,6912,6999,2051,6183,6765
245,3232,2231,1041,1143,2445,9528,5728,9907,1426,2492,7049,2032,6854,8272,2500,1221,8884,5633,8171,2491,1689,9438,4185,6916,1884,3609,5466,9642,6183,5943,6306,3717,1580,4684,4673,3446,1557,5543,2834,9651,5015,2603,8357,9690,9628,9286,2051,2105,8188,7575,1139,9906,2114,4493,9857,5364,6999,3946,7202,8263,4490,4464,4571,2719,8766,6745,3812,5820,7768,9277,8083,2124,1811,7831,1482,5370,9367,4723,6912,1384,8028,3560,4918,3133,5619,6765,5727,1791,6589,3345,6104,9357,2767,1124,1355,4335,7934,3365,8313,8485
246,9528,5015,5820,4490,3946,6306,1139,5633,8357,3560,1124,9277,3133,2445,4673,5466,8263,6104,5370,1580,1811,1041,2767,7049,6854,8313,4684,3717,5364,2491,1355,8272,7934,2051,9690,6589,4464,2124,6745,1689,2114,8188,2603,8884,7768,9628,8766,6183,4571,7575,5543,2500,1426,2032,4723,9857,9286,4918,3232,1884,3365,3345,9651,5727,8083,8171,4335,2231,9906,2492,3446,1791,9357,1482,4185,4493,8028,5728,9642,6912,8485,1221,9367,9907,2719,7202,9438,1143,1384,6999,5619,3812,6765,2105,7831,6916,3609,2834,5943,1557
247,7049,3609,9857,2500,6589,9357,6912,8485,8272,3232,2767,3560,6854,4918,5943,2719,2105,4684,2491,9906,1791,7575,1041,9277,6916,2231,1143,7934,1139,5619,1811,1580,2114,2603,2051,3946,1221,7202,9286,6765,6104,9367,9907,6745,5728,1426,8263,4723,7831,9642,4493,8357,8188,8171,7768,6306,2445,9651,9690,2834,8083,3365,4571,9438,5543,4335,3345,1384,8884,6183,4673,8028,8766,2492,4464,3446,1124,9628,5466,6999,4490,4185,5370,9528,2032,5015,3812,1557,1689,8313,5820,2124,5633,3133,1482,1355,3717,1884,5727,5364
248,8028,6999,4673,8485,3560,9528,6104,9907,1426,2492,8188,8263,6854,8272,5820,2105,3345,5633,1143,9642,1689,9438,9277,2834,1884,3717,6765,9286,4493,5943,6183,3446,9367,2603,4571,1041,4464,2445,7575,9651,4335,9857,8357,9690,9628,1557,5466,4918,6306,1221,1139,9906,2114,7049,6912,5364,3609,5543,5619,3133,4490,9357,2231,1124,8766,3946,3812,2032,7768,1482,8083,2124,2719,7831,8313,3232,1580,6745,4684,2500,7202,4723,6916,1384,5370,2051,5727,1791,6589,5728,8884,2491,2767,1811,1355,8171,7934,3365,4185,5015
249,9528,9857,7049,1143,4464,2051,2491,9277,5015,6765,6854,2032,6916,4185,1884,3345,7202,5633,9651,4493,5543,8272,7934,6745,2603,1221,5466,7575,2834,6104,9906,4571,3560,4684,1482,9907,3812,9642,8313,8171,5943,5364,8485,2124,4723,1791,6912,2105,8188,4918,8884,6306,4335,1811,1580,8766,2445,3946,5728,2231,2767,6999,9286,2719,9690,1139,1557,9438,7768,1689,8083,6183,2492,7831,3609,5370,8263,3717,8357,1384,8028,3232,4673,1426,5619,2500,3133,9367,4490,3446,5727,9357,5820,1041,1355,2114,6589,9628,1124,3365
250,5543,8884,2767,2114,1580,3609,6999,2834,2719,4673,8485,3232,3365,3446,2491,1221,8028,1884,9628,5619,8313,3133,8171,9642,4335,7831,9907,6589,3345,1124,5633,6916,3560,8263,1791,1041,6306,4493,7049,8188,2445,9367,2231,4185,1426,5370,1557,7768,9528,4918,7575,2603,4723,8083,5015,1355,6854,2124,5727,6104,5466,3717,1482,8272,8766,9277,2500,4464,7934,1811,1384,1139,6912,3812,3946,6183,5364,4490,1143,9857,5820,9651,4571,4684,2105,9906,9286,5728,9357,8357,7202,6745,9690,2492,1689,9438,2032,2051,6765,5943
251,7049,3609,9857,6745,6589,6765,6912,3133,8272,3232,5466,8884,6854,8028,5943,8188,2105,6104,2491,3560,2032,7575,9438,3717,4723,2231,1143,7934,6999,8485,1811,1580,2114,2603,2051,3946,1221,7831,4673,9906,4684,9367,1426,3812,5728,9907,4335,6916,2767,9642,4493,4571,2719,5820,7768,6306,2445,9628,9690,2834,8083,3365,1884,1041,5543,9651,1384,9277,8263,6183,9286,4918,8766,1482,1139,3446,4185,8171,7202,8357,4490,1124,5370,9528,1791,5015,2500,1557,1689,8313,9357,2124,5633,1355,2492,5619,3345,4464,5727,5364
252,8485,1139,7934,2105,4490,2767,8188,3717,4673,9642,4723,2114,1884,8083,1426,5619,9651,9628,1811,9907,9857,8884,6104,5466,2231,6912,1041,4684,2719,2500,7768,9277,1355,6854,6183,5727,9906,6589,7831,1221,3446,4571,3345,2834,9367,1791,5633,5370,3232,9286,6306,9690,2603,1482,2124,6916,2491,2051,6999,4335,1557,3946,4464,1384,3812,9528,3609,8357,3560,1143,5943,1689,5364,3365,7049,5820,7202,6745,8171,4185,4918,5543,1124,9438,5015,2445,7575,8028,2492,1580,9357,4493,2032,8272,5728,8263,8766,8313,6765,3133
253,6745,1355,3717,5633,5820,9277,2124,9367,3365,3133,2492,7202,2719,4673,5543,1139,8028,2231,8272,4571,1426,2032,6104,2500,2603,6912,4918,3345,1884,9690,2051,6765,8357,4185,9528,7049,6854,9642,2834,9357,6999,4723,3232,5727,1791,1041,2445,8188,9438,4464,1482,9907,4335,8083,9906,6589,3812,5370,2105,9286,6916,5364,5466,1124,9857,5015,9628,3946,8485,3446,5619,9651,2114,8884,5728,7934,2767,1580,7831,8766,6306,7575,5943,7768,3609,1221,1143,1811,4490,2491,6183,3560,8313,1384,1557,4493,8171,4684,8263,1689
